date,time,ticket_id,product_name,quantity,unit_price_cny
2021-02-20,14:02,1025211,pullman,1,10.0
2021-02-20,14:22,1027611,americano,2,15.0
2021-02-20,14:30,1058270,chocolate_cake,1,22.0
2021-02-20,15:40,1027627,milk_tea,2,14.0
2021-02-20,15:42,1004713,donut,4,8.0
2021-02-20,16:10,1018544,sourdough,1,22.0
2021-02-20,16:11,1027609,latte,9,18.0
2021-02-20,16:15,1010497,bread_coconut,1,9.0
2021-02-20,16:46,1011397,bread_roll,3,6.5
2021-02-20,17:12,1004715,donut,2,8.0
2021-02-20,17:33,1004714,donut,1,8.0
2021-02-20,17:48,156673,croissant_chocolate,2,12.0
2021-02-20,17:54,1019924,cornbread,1,7.0
2021-02-20,18:02,1027632,english_breakfast,3,10.0
2021-02-20,18:18,156685,baguette,1,9.0
2021-02-20,18:18,156686,baguette,1,9.0
2021-02-20,18:20,156687,baguette,1,9.0
2021-02-20,18:20,156687,baguette,2,9.0
2021-02-20,18:31,1018543,sourdough,1,22.0
2021-02-20,18:39,156692,baguette,1,9.0
2021-02-20,18:43,1015851,stickbread,2,6.0
2021-02-20,18:47,1007077,eggtart,1,8.0
2021-02-20,18:58,1027633,lemonade,3,12.0
2021-02-20,19:08,1027622,cold_brew,4,18.0
2021-02-20,19:25,1027629,chai_latte,1,16.0
2021-02-20,19:48,1027626,matcha_latte,3,18.0
2021-02-21,07:00,1058285,bagel,1,10.0
2021-02-21,07:19,1025913,tostada,1,8.0
2021-02-21,07:51,1022871,pancake,19,13.0
2021-02-21,08:02,1027645,flat_white,1,20.0
2021-02-21,08:09,1008269,cream_horn,16,13.0
2021-02-21,08:14,1019925,cornbread,1,7.0
2021-02-21,08:37,1010498,bread_coconut,1,9.0
2021-02-21,08:38,1014762,chocopie,1,12.0
2021-02-21,09:00,1027640,mocha,1,22.0
2021-02-21,09:03,1025212,pullman,1,10.0
2021-02-21,09:04,1027661,lemonade,2,12.0
2021-02-21,09:05,1004717,donut,5,8.0
2021-02-21,09:08,156697,croissant,5,10.0
2021-02-21,09:10,156698,croissant,4,10.0
2021-02-21,09:11,1027648,cold_brew,3,18.0
2021-02-21,09:13,1027642,espresso,4,12.0
2021-02-21,09:14,156700,croissant,3,10.0
2021-02-21,09:15,156701,croissant,4,10.0
2021-02-21,09:15,156701,croissant_chocolate,4,12.0
2021-02-21,09:18,156706,croissant,5,10.0
2021-02-21,09:18,156706,croissant_chocolate,5,12.0
2021-02-21,09:20,156707,croissant_chocolate,2,12.0
2021-02-21,09:27,156710,baguette,2,9.0
2021-02-21,09:28,156711,baguette,3,9.0
2021-02-21,09:29,1004716,donut,22,8.0
2021-02-21,09:31,156712,croissant,3,10.0
2021-02-21,09:34,156714,croissant,5,10.0
2021-02-21,09:34,156714,croissant_chocolate,3,12.0
2021-02-21,09:36,156717,croissant_chocolate,4,12.0
2021-02-21,09:36,156717,brioche,1,16.0
2021-02-21,09:38,156718,cookie,1,9.0
2021-02-21,09:39,156720,croissant,2,10.0
2021-02-21,09:39,1027649,hot_chocolate,1,15.0
2021-02-21,09:43,1058281,pizza_bread,1,14.0
2021-02-21,09:47,156722,croissant,5,10.0
2021-02-21,09:47,156723,croissant,2,10.0
2021-02-21,09:47,156722,croissant_chocolate,5,12.0
2021-02-21,09:48,156724,brioche,1,16.0
2021-02-21,09:48,1027641,mocha,4,22.0
2021-02-21,09:49,156725,croissant,2,10.0
2021-02-21,09:49,156725,baguette,2,9.0
2021-02-21,09:49,156725,croissant_chocolate,2,12.0
2021-02-21,09:50,1058280,melon_bread,1,9.0
2021-02-21,09:52,1027639,cappuccino,8,18.0
2021-02-21,09:55,156730,croissant,4,10.0
2021-02-21,09:55,156730,baguette,1,9.0
2021-02-21,09:55,156730,croissant_chocolate,4,12.0
2021-02-21,09:59,156732,croissant,6,10.0
2021-02-21,09:59,156732,croissant_chocolate,6,12.0
2021-02-21,10:00,156733,brioche,1,16.0
2021-02-21,10:01,156734,croissant,6,10.0
2021-02-21,10:03,156736,croissant,2,10.0
2021-02-21,10:03,156736,croissant_chocolate,1,12.0
2021-02-21,10:03,1027652,matcha_latte,2,18.0
2021-02-21,10:04,156737,croissant,4,10.0
2021-02-21,10:12,156741,croissant,1,10.0
2021-02-21,10:14,156743,croissant_chocolate,1,12.0
2021-02-21,10:14,1027659,english_breakfast,1,10.0
2021-02-21,10:15,156744,baguette,1,9.0
2021-02-21,10:17,156745,baguette,1,9.0
2021-02-21,10:20,1018545,sourdough,3,22.0
2021-02-21,10:22,156747,croissant,1,10.0
2021-02-21,10:22,156747,croissant_chocolate,1,12.0
2021-02-21,10:23,156748,croissant,3,10.0
2021-02-21,10:24,156749,croissant,1,10.0
2021-02-21,10:26,156750,croissant,2,10.0
2021-02-21,10:26,156750,croissant_chocolate,2,12.0
2021-02-21,10:28,156752,croissant,2,10.0
2021-02-21,10:28,156752,croissant_chocolate,2,12.0
2021-02-21,10:32,1017549,pandesal,2,5.0
2021-02-21,10:33,156756,baguette,2,9.0
2021-02-21,10:34,156758,croissant_chocolate,2,12.0
2021-02-21,10:36,156760,baguette,2,9.0
2021-02-21,10:36,156759,croissant_chocolate,1,12.0
2021-02-21,10:38,156761,baguette,1,9.0
2021-02-21,10:40,1027634,latte,2,18.0
2021-02-21,10:42,156765,croissant_chocolate,1,12.0
2021-02-21,10:42,156765,cookie,1,9.0
2021-02-21,10:46,1027646,caramel_macchiato,2,22.0
2021-02-21,10:49,156769,croissant,2,10.0
2021-02-21,10:49,156770,croissant,1,10.0
2021-02-21,10:50,156771,croissant,-1,10.0
2021-02-21,10:50,156772,croissant,2,10.0
2021-02-21,10:54,156775,baguette,3,9.0
2021-02-21,10:57,156777,croissant,1,10.0
2021-02-21,10:57,156777,baguette,1,9.0
2021-02-21,10:57,156777,croissant_chocolate,2,12.0
2021-02-21,10:57,156777,apple_pie,1,14.0
2021-02-21,11:00,156781,croissant,3,10.0
2021-02-21,11:00,156781,baguette,1,9.0
2021-02-21,11:00,156781,croissant_chocolate,4,12.0
2021-02-21,11:03,156785,croissant,4,10.0
2021-02-21,11:03,1027658,earl_grey,2,10.0
2021-02-21,11:06,156788,croissant,4,10.0
2021-02-21,11:06,156788,croissant_chocolate,3,12.0
2021-02-21,11:08,156791,croissant,4,10.0
2021-02-21,11:08,156792,baguette,1,9.0
2021-02-21,11:10,156797,baguette,1,9.0
2021-02-21,11:12,156799,croissant,2,10.0
2021-02-21,11:12,156799,croissant_chocolate,1,12.0
2021-02-21,11:14,156801,baguette,1,9.0
2021-02-21,11:18,156806,baguette,1,9.0
2021-02-21,11:22,156809,croissant,2,10.0
2021-02-21,11:22,156809,croissant_chocolate,1,12.0
2021-02-21,11:24,156814,baguette,1,9.0
2021-02-21,11:25,156816,baguette,1,9.0
2021-02-21,11:27,156817,baguette,2,9.0
2021-02-21,11:27,1058282,chiffon,1,18.0
2021-02-21,11:29,156819,croissant,2,10.0
2021-02-21,11:30,156820,baguette,1,9.0
2021-02-21,11:36,156827,baguette,1,9.0
2021-02-21,11:42,156837,baguette,1,9.0
2021-02-21,11:48,156846,croissant_chocolate,2,12.0
2021-02-21,11:48,156846,cookie,3,9.0
2021-02-21,11:48,1058278,macaron,1,15.0
2021-02-21,11:56,156859,cookie,1,9.0
2021-02-21,12:04,1027651,matcha_latte,1,18.0
2021-02-21,12:11,156880,baguette,1,9.0
2021-02-21,12:22,156892,chocolate_cake,1,22.0
2021-02-21,12:27,156895,croissant_chocolate,1,12.0
2021-02-21,12:32,156900,baguette,1,9.0
2021-02-21,12:37,156910,baguette,4,9.0
2021-02-21,12:39,156912,croissant,1,10.0
2021-02-21,12:39,156913,baguette,1,9.0
2021-02-21,12:39,156912,croissant_chocolate,2,12.0
2021-02-21,12:40,156915,baguette,1,9.0
2021-02-21,12:42,156918,baguette,2,9.0
2021-02-21,12:45,156921,baguette,1,9.0
2021-02-21,12:55,156928,baguette,2,9.0
2021-02-21,13:02,156939,baguette,1,9.0
2021-02-21,13:02,1027643,flat_white,1,20.0
2021-02-21,13:07,156945,baguette,1,9.0
2021-02-21,13:09,156947,baguette,1,9.0
2021-02-21,13:10,156949,baguette,4,9.0
2021-02-21,13:14,1008270,cream_horn,3,13.0
2021-02-21,13:14,1027638,americano,2,15.0
2021-02-21,13:16,156953,baguette,2,9.0
2021-02-21,13:18,156956,baguette,1,9.0
2021-02-21,13:24,156963,croissant_chocolate,1,12.0
2021-02-21,13:37,1027647,cold_brew,2,18.0
2021-02-21,13:49,1027636,americano,4,15.0
2021-02-21,14:15,1027637,americano,4,15.0
2021-02-21,14:28,1020480,flatbread,1,7.0
2021-02-21,14:39,1058277,brownie,1,16.0
2021-02-21,14:45,1027635,latte,8,18.0
2021-02-21,14:48,1058283,soboru_bread,1,11.0
2021-02-21,15:13,1021220,muffin,2,12.0
2021-02-21,15:22,1027655,milk_tea,4,14.0
2021-02-21,15:30,1007078,eggtart,3,8.0
2021-02-21,15:33,1027644,flat_white,1,20.0
2021-02-21,15:59,1011398,bread_roll,4,6.5
2021-02-21,16:07,1058279,apple_pie,3,14.0
2021-02-21,16:26,1058284,mantequilla,1,8.0
2021-02-21,16:43,1027656,chai_latte,1,16.0
2021-02-21,17:26,1027654,milk_tea,1,14.0
2021-02-21,18:10,1007079,eggtart,2,8.0
2021-02-21,18:11,1015854,stickbread,2,6.0
2021-02-21,18:31,1004718,donut,8,8.0
2021-02-21,18:46,1015853,stickbread,1,6.0
2021-02-21,18:48,1027650,hot_chocolate,3,15.0
2021-02-21,19:13,1027657,chai_latte,2,16.0
2021-02-21,19:25,1027653,matcha_latte,2,18.0
2021-02-21,19:44,1027660,english_breakfast,2,10.0
2021-02-22,07:03,1027666,americano,3,15.0
2021-02-22,07:15,1022872,pancake,7,13.0
2021-02-22,07:15,1027665,americano,4,15.0
2021-02-22,07:24,1027672,espresso,1,12.0
2021-02-22,07:33,1018549,sourdough,1,22.0
2021-02-22,08:24,1027668,cappuccino,8,18.0
2021-02-22,08:35,156968,croissant_chocolate,1,12.0
2021-02-22,08:35,1058297,tostada,1,8.0
2021-02-22,08:43,156969,cookie,1,9.0
2021-02-22,08:44,156971,croissant_chocolate,2,12.0
2021-02-22,08:57,1058290,bread_roll,1,6.5
2021-02-22,08:59,156973,croissant_chocolate,1,12.0
2021-02-22,09:06,1027671,mocha,2,22.0
2021-02-22,09:06,1027674,flat_white,3,20.0
2021-02-22,09:10,156974,croissant_chocolate,3,12.0
2021-02-22,09:16,156975,croissant,3,10.0
2021-02-22,09:16,156975,baguette,2,9.0
2021-02-22,09:21,1004720,donut,14,8.0
2021-02-22,09:24,156977,croissant,5,10.0
2021-02-22,09:24,156977,croissant_chocolate,5,12.0
2021-02-22,09:25,156978,croissant,2,10.0
2021-02-22,09:29,156980,croissant,2,10.0
2021-02-22,09:29,156980,baguette,2,9.0
2021-02-22,09:30,156981,croissant,3,10.0
2021-02-22,09:32,156982,croissant_chocolate,1,12.0
2021-02-22,09:32,156982,brioche,1,16.0
2021-02-22,09:33,1008271,cream_horn,1,13.0
2021-02-22,09:43,156986,croissant,2,10.0
2021-02-22,09:43,156986,croissant_chocolate,3,12.0
2021-02-22,09:45,156988,croissant_chocolate,1,12.0
2021-02-22,09:46,1027663,latte,5,18.0
2021-02-22,09:48,1058293,chocopie,1,12.0
2021-02-22,09:50,1027690,lemonade,1,12.0
2021-02-22,09:53,1027670,mocha,1,22.0
2021-02-22,09:55,156992,croissant,1,10.0
2021-02-22,09:55,156992,croissant_chocolate,3,12.0
2021-02-22,10:00,156996,croissant,4,10.0
2021-02-22,10:03,156999,croissant,4,10.0
2021-02-22,10:09,157000,baguette,1,9.0
2021-02-22,10:12,157001,baguette,1,9.0
2021-02-22,10:17,1011400,bread_roll,1,6.5
2021-02-22,10:28,1027673,espresso,4,12.0
2021-02-22,10:28,1027675,caramel_macchiato,2,22.0
2021-02-22,10:33,157008,croissant_chocolate,2,12.0
2021-02-22,10:35,1022873,pancake,3,13.0
2021-02-22,10:38,157010,baguette,1,9.0
2021-02-22,10:49,157015,baguette,1,9.0
2021-02-22,10:49,157015,croissant_chocolate,3,12.0
2021-02-22,10:57,157018,croissant,3,10.0
2021-02-22,10:57,157018,croissant_chocolate,2,12.0
2021-02-22,10:58,157019,croissant,4,10.0
2021-02-22,11:04,157021,croissant,2,10.0
2021-02-22,11:04,157021,croissant_chocolate,1,12.0
2021-02-22,11:06,157023,croissant_chocolate,2,12.0
2021-02-22,11:09,1017550,pandesal,1,5.0
2021-02-22,11:12,157024,baguette,1,9.0
2021-02-22,11:17,157027,baguette,2,9.0
2021-02-22,11:17,157027,croissant_chocolate,2,12.0
2021-02-22,11:42,157033,croissant,4,10.0
2021-02-22,11:54,157043,croissant_chocolate,1,12.0
2021-02-22,11:56,157045,baguette,1,9.0
2021-02-22,12:08,157056,croissant,2,10.0
2021-02-22,12:08,157056,croissant_chocolate,1,12.0
2021-02-22,12:08,157056,brioche,1,16.0
2021-02-22,12:08,1020819,mantequilla,1,8.0
2021-02-22,12:12,157062,croissant_chocolate,4,12.0
2021-02-22,12:13,157063,baguette,2,9.0
2021-02-22,12:13,1058289,bread_coconut,1,9.0
2021-02-22,12:14,157064,baguette,2,9.0
2021-02-22,12:15,157065,baguette,2,9.0
2021-02-22,12:27,1058295,flatbread,1,7.0
2021-02-22,12:29,157076,baguette,1,9.0
2021-02-22,12:34,1027677,cold_brew,1,18.0
2021-02-22,12:35,157082,baguette,1,9.0
2021-02-22,12:40,157089,baguette,1,9.0
2021-02-22,12:41,1015855,stickbread,3,6.0
2021-02-22,12:42,1027680,matcha_latte,1,18.0
2021-02-22,12:43,157091,cookie,1,9.0
2021-02-22,12:45,157092,croissant_chocolate,4,12.0
2021-02-22,12:52,157098,chocolate_cake,1,22.0
2021-02-22,12:55,1018546,sourdough,1,22.0
2021-02-22,13:02,157107,baguette,2,9.0
2021-02-22,13:04,1022874,pancake,1,13.0
2021-02-22,13:05,157113,baguette,2,9.0
2021-02-22,13:06,157114,baguette,2,9.0
2021-02-22,13:11,157120,croissant,3,10.0
2021-02-22,13:14,157123,baguette,2,9.0
2021-02-22,13:20,1027689,lemonade,1,12.0
2021-02-22,13:33,1058292,chiffon,1,18.0
2021-02-22,13:37,1011003,melon_bread,1,9.0
2021-02-22,13:44,1027662,latte,2,18.0
2021-02-22,13:46,1058286,macaron,1,15.0
2021-02-22,13:48,157144,baguette,1,9.0
2021-02-22,13:48,157145,baguette,1,9.0
2021-02-22,14:00,1027682,matcha_latte,3,18.0
2021-02-22,14:11,1027669,mocha,2,22.0
2021-02-22,15:07,1027688,english_breakfast,1,10.0
2021-02-22,15:15,1008272,cream_horn,8,13.0
2021-02-22,15:20,1027667,americano,5,15.0
2021-02-22,15:26,1011399,bread_roll,1,6.5
2021-02-22,15:28,1027664,latte,2,18.0
2021-02-22,15:31,1004719,donut,5,8.0
2021-02-22,15:55,1027687,english_breakfast,1,10.0
2021-02-22,15:59,1058294,cornbread,1,7.0
2021-02-22,16:25,1058287,apple_pie,2,14.0
2021-02-22,16:34,1025213,pullman,1,10.0
2021-02-22,16:39,1058288,eggtart,1,8.0
2021-02-22,16:50,1011401,bread_roll,1,6.5
2021-02-22,17:05,1058291,pizza_bread,1,14.0
2021-02-22,17:15,1058296,muffin,2,12.0
2021-02-22,17:17,1018548,sourdough,1,22.0
2021-02-22,17:24,157154,baguette,1,9.0
2021-02-22,17:29,157156,croissant,1,10.0
2021-02-22,17:29,157156,croissant_chocolate,1,12.0
2021-02-22,17:40,157160,baguette,1,9.0
2021-02-22,17:43,157161,baguette,1,9.0
2021-02-22,17:46,1018547,sourdough,1,22.0
2021-02-22,17:48,1027679,hot_chocolate,4,15.0
2021-02-22,17:53,157164,baguette,1,9.0
2021-02-22,17:55,1022875,pancake,2,13.0
2021-02-22,18:08,157166,baguette,1,9.0
2021-02-22,18:08,157167,baguette,2,9.0
2021-02-22,18:09,157168,baguette,1,9.0
2021-02-22,18:10,157169,baguette,1,9.0
2021-02-22,18:12,1027686,earl_grey,3,10.0
2021-02-22,18:14,157170,croissant,6,10.0
2021-02-22,18:19,1027678,cold_brew,2,18.0
2021-02-22,18:20,157175,brioche,1,16.0
2021-02-22,18:20,1027676,cold_brew,1,18.0
2021-02-22,18:23,1027681,matcha_latte,1,18.0
2021-02-22,18:26,157179,brioche,1,16.0
2021-02-22,18:35,157183,baguette,2,9.0
2021-02-22,18:36,157184,baguette,1,9.0
2021-02-22,18:37,157186,baguette,1,9.0
2021-02-22,18:37,157187,baguette,1,9.0
2021-02-22,18:38,157188,baguette,2,9.0
2021-02-22,18:39,157189,baguette,2,9.0
2021-02-22,18:40,1027683,milk_tea,1,14.0
2021-02-22,19:34,1027685,chai_latte,3,16.0
2021-02-22,19:45,1027684,milk_tea,2,14.0
2021-02-23,07:24,1004722,donut,2,8.0
2021-02-23,07:44,1027700,caramel_macchiato,1,22.0
2021-02-23,07:46,1027696,mocha,4,22.0
2021-02-23,07:58,1011402,bread_roll,2,6.5
2021-02-23,08:07,1027697,espresso,4,12.0
2021-02-23,08:24,1027714,lemonade,1,12.0
2021-02-23,08:28,1027715,lemonade,1,12.0
2021-02-23,08:32,157193,croissant,1,10.0
2021-02-23,08:39,1058300,chiffon,1,18.0
2021-02-23,08:40,157195,croissant,6,10.0
2021-02-23,08:40,1027695,cappuccino,2,18.0
2021-02-23,08:41,157196,croissant,2,10.0
2021-02-23,08:44,1021223,muffin,1,12.0
2021-02-23,08:48,157198,cookie,1,9.0
2021-02-23,08:55,157199,croissant,1,10.0
2021-02-23,09:01,157201,croissant_chocolate,2,12.0
2021-02-23,09:01,157201,cookie,2,9.0
2021-02-23,09:03,157202,croissant_chocolate,1,12.0
2021-02-23,09:04,157204,croissant,1,10.0
2021-02-23,09:06,157205,croissant_chocolate,2,12.0
2021-02-23,09:17,157208,cookie,1,9.0
2021-02-23,09:20,157210,baguette,1,9.0
2021-02-23,09:21,157211,croissant,1,10.0
2021-02-23,09:21,157211,croissant_chocolate,1,12.0
2021-02-23,09:22,157212,croissant,4,10.0
2021-02-23,09:23,157213,croissant,4,10.0
2021-02-23,09:25,157215,croissant,-1,10.0
2021-02-23,09:25,157216,croissant,1,10.0
2021-02-23,09:25,157215,croissant_chocolate,-1,12.0
2021-02-23,09:25,157216,croissant_chocolate,1,12.0
2021-02-23,09:26,157217,croissant,1,10.0
2021-02-23,09:27,157218,croissant,6,10.0
2021-02-23,09:27,157218,baguette,2,9.0
2021-02-23,09:27,157218,croissant_chocolate,2,12.0
2021-02-23,09:27,157218,cookie,3,9.0
2021-02-23,09:27,157218,apple_pie,2,14.0
2021-02-23,09:29,157220,baguette,2,9.0
2021-02-23,09:39,157223,croissant,1,10.0
2021-02-23,09:45,157227,croissant,6,10.0
2021-02-23,09:45,157227,croissant_chocolate,2,12.0
2021-02-23,09:47,157228,croissant,2,10.0
2021-02-23,09:56,157232,croissant,2,10.0
2021-02-23,09:56,157232,croissant_chocolate,2,12.0
2021-02-23,09:58,157233,croissant,2,10.0
2021-02-23,09:59,157234,croissant,2,10.0
2021-02-23,09:59,157234,croissant_chocolate,2,12.0
2021-02-23,10:01,157235,croissant,2,10.0
2021-02-23,10:02,157237,croissant,4,10.0
2021-02-23,10:02,157237,croissant_chocolate,4,12.0
2021-02-23,10:11,1007080,eggtart,1,8.0
2021-02-23,10:19,157242,baguette,1,9.0
2021-02-23,10:20,1027691,latte,10,18.0
2021-02-23,10:20,1027693,cappuccino,2,18.0
2021-02-23,10:24,157244,brioche,1,16.0
2021-02-23,10:30,157247,apple_pie,1,14.0
2021-02-23,10:37,157250,baguette,1,9.0
2021-02-23,10:38,1018551,sourdough,2,22.0
2021-02-23,10:40,157252,croissant,1,10.0
2021-02-23,10:42,157253,baguette,1,9.0
2021-02-23,10:43,157254,baguette,1,9.0
2021-02-23,10:45,157256,baguette,1,9.0
2021-02-23,10:45,1027698,flat_white,1,20.0
2021-02-23,10:53,1058302,mantequilla,1,8.0
2021-02-23,11:00,157265,baguette,1,9.0
2021-02-23,11:06,1027711,earl_grey,3,10.0
2021-02-23,11:08,157266,baguette,1,9.0
2021-02-23,11:16,157273,baguette,1,9.0
2021-02-23,11:16,157273,brioche,1,16.0
2021-02-23,11:21,157276,brioche,1,16.0
2021-02-23,11:24,157279,baguette,3,9.0
2021-02-23,11:27,157283,croissant,1,10.0
2021-02-23,11:27,157283,croissant_chocolate,1,12.0
2021-02-23,11:35,157287,baguette,1,9.0
2021-02-23,11:38,1027704,hot_chocolate,3,15.0
2021-02-23,11:40,157290,croissant,2,10.0
2021-02-23,12:02,157313,croissant_chocolate,2,12.0
2021-02-23,12:03,1011403,bread_roll,3,6.5
2021-02-23,12:04,157316,baguette,1,9.0
2021-02-23,12:07,1027712,english_breakfast,3,10.0
2021-02-23,12:11,157325,baguette,2,9.0
2021-02-23,12:18,157330,baguette,2,9.0
2021-02-23,12:18,157331,baguette,1,9.0
2021-02-23,12:28,157339,croissant_chocolate,3,12.0
2021-02-23,12:29,157340,baguette,1,9.0
2021-02-23,12:37,157346,baguette,1,9.0
2021-02-23,12:37,157347,baguette,-1,9.0
2021-02-23,12:39,157352,baguette,1,9.0
2021-02-23,12:40,1058299,pizza_bread,1,14.0
2021-02-23,12:40,1027713,lemonade,1,12.0
2021-02-23,12:48,157359,baguette,1,9.0
2021-02-23,12:51,157365,baguette,1,9.0
2021-02-23,12:58,157371,baguette,1,9.0
2021-02-23,13:02,157377,croissant_chocolate,5,12.0
2021-02-23,13:03,157378,baguette,1,9.0
2021-02-23,13:03,157379,cookie,1,9.0
2021-02-23,13:15,1058303,tostada,1,8.0
2021-02-23,13:17,157385,baguette,1,9.0
2021-02-23,13:17,157385,apple_pie,2,14.0
2021-02-23,13:19,1021221,muffin,1,12.0
2021-02-23,13:22,1010499,bread_coconut,1,9.0
2021-02-23,13:27,157394,croissant,4,10.0
2021-02-23,13:39,1004721,donut,18,8.0
2021-02-23,13:50,157404,chocolate_cake,3,22.0
2021-02-23,13:55,1058301,soboru_bread,1,11.0
2021-02-23,14:03,1015856,stickbread,2,6.0
2021-02-23,14:09,1021222,muffin,1,12.0
2021-02-23,14:28,1019926,cornbread,1,7.0
2021-02-23,14:33,1025214,pullman,1,10.0
2021-02-23,14:40,1058304,bagel,1,10.0
2021-02-23,15:24,1022878,pancake,5,13.0
2021-02-23,15:34,1058298,brownie,1,16.0
2021-02-23,15:45,1022877,pancake,1,13.0
2021-02-23,15:49,1027694,cappuccino,2,18.0
2021-02-23,15:49,1027709,chai_latte,1,16.0
2021-02-23,15:59,1025215,pullman,1,10.0
2021-02-23,15:59,1027701,caramel_macchiato,2,22.0
2021-02-23,16:00,1014763,chocopie,2,12.0
2021-02-23,16:01,1027710,chai_latte,1,16.0
2021-02-23,16:14,1020481,flatbread,1,7.0
2021-02-23,16:16,1027699,flat_white,1,20.0
2021-02-23,16:17,1027707,milk_tea,1,14.0
2021-02-23,16:24,1027692,americano,11,15.0
2021-02-23,16:39,1027705,matcha_latte,5,18.0
2021-02-23,16:47,1008275,cream_horn,4,13.0
2021-02-23,16:50,1027706,milk_tea,1,14.0
2021-02-23,17:10,1022876,pancake,8,13.0
2021-02-23,17:17,1008274,cream_horn,1,13.0
2021-02-23,17:20,157411,croissant,2,10.0
2021-02-23,17:20,157411,croissant_chocolate,2,12.0
2021-02-23,17:21,157412,croissant_chocolate,2,12.0
2021-02-23,17:21,1008273,cream_horn,4,13.0
2021-02-23,17:29,1018550,sourdough,1,22.0
2021-02-23,17:35,157413,baguette,1,9.0
2021-02-23,17:40,1027702,cold_brew,5,18.0
2021-02-23,17:41,1027703,hot_chocolate,1,15.0
2021-02-23,17:51,157424,croissant,2,10.0
2021-02-23,17:58,1017551,pandesal,2,5.0
2021-02-23,18:02,157429,croissant,1,10.0
2021-02-23,18:06,157431,croissant,1,10.0
2021-02-23,18:06,157431,croissant_chocolate,1,12.0
2021-02-23,18:07,157432,croissant,1,10.0
2021-02-23,18:07,157432,croissant_chocolate,2,12.0
2021-02-23,18:10,1027708,milk_tea,2,14.0
2021-02-23,18:13,157434,croissant_chocolate,1,12.0
2021-02-24,07:09,1027731,caramel_macchiato,2,22.0
2021-02-24,07:21,1058307,croissant_chocolate,4,12.0
2021-02-24,07:36,1027729,flat_white,1,20.0
2021-02-24,07:43,1058327,pullman,1,10.0
2021-02-24,08:13,1027746,earl_grey,1,10.0
2021-02-24,08:15,1027722,cappuccino,2,18.0
2021-02-24,08:19,1027738,matcha_latte,2,18.0
2021-02-24,08:35,1027740,milk_tea,1,14.0
2021-02-24,08:48,1058310,brownie,1,16.0
2021-02-24,08:52,1058315,melon_bread,1,9.0
2021-02-24,08:54,1058314,cream_horn,1,13.0
2021-02-24,09:02,1058311,apple_pie,2,14.0
2021-02-24,09:05,1027718,latte,3,18.0
2021-02-24,09:20,1027719,americano,3,15.0
2021-02-24,09:27,1058309,brioche,1,16.0
2021-02-24,09:27,1027725,mocha,5,22.0
2021-02-24,09:36,1027727,espresso,1,12.0
2021-02-24,09:47,1027717,latte,1,18.0
2021-02-24,09:51,1027747,english_breakfast,2,10.0
2021-02-24,09:58,1027748,lemonade,1,12.0
2021-02-24,10:00,1027730,flat_white,1,20.0
2021-02-24,10:03,1027732,cold_brew,4,18.0
2021-02-24,10:10,1058313,donut,3,8.0
2021-02-24,10:13,1027726,espresso,1,12.0
2021-02-24,10:24,1058322,sourdough,1,22.0
2021-02-24,10:42,1027723,cappuccino,1,18.0
2021-02-24,10:49,1027744,earl_grey,1,10.0
2021-02-24,11:38,1058323,cornbread,1,7.0
2021-02-24,12:05,1058329,bagel,1,10.0
2021-02-24,12:10,1058325,muffin,1,12.0
2021-02-24,12:12,1058305,croissant,1,10.0
2021-02-24,12:13,1058324,flatbread,1,7.0
2021-02-24,12:35,1058312,chocolate_cake,1,22.0
2021-02-24,12:35,1027735,hot_chocolate,2,15.0
2021-02-24,12:40,1058316,bread_roll,2,6.5
2021-02-24,12:58,1027737,matcha_latte,2,18.0
2021-02-24,13:04,1027716,latte,5,18.0
2021-02-24,13:17,1058317,pizza_bread,1,14.0
2021-02-24,13:35,1027728,espresso,2,12.0
2021-02-24,13:43,1027724,cappuccino,4,18.0
2021-02-24,13:45,1027742,chai_latte,1,16.0
2021-02-24,13:53,1027745,earl_grey,1,10.0
2021-02-24,14:14,1027734,hot_chocolate,1,15.0
2021-02-24,14:17,1027720,americano,2,15.0
2021-02-24,14:17,1027721,americano,4,15.0
2021-02-24,14:21,1058321,stickbread,1,6.0
2021-02-24,14:23,1058308,cookie,2,9.0
2021-02-24,15:13,1058326,pancake,3,13.0
2021-02-24,15:23,1058328,tostada,1,8.0
2021-02-24,15:43,1058306,baguette,2,9.0
2021-02-24,16:12,1027749,lemonade,2,12.0
2021-02-24,16:35,1058320,chocopie,1,12.0
2021-02-24,16:43,1058319,soboru_bread,1,11.0
2021-02-24,16:53,1058318,chiffon,1,18.0
2021-02-24,17:19,1027743,chai_latte,1,16.0
2021-02-24,17:50,1027741,milk_tea,2,14.0
2021-02-24,17:58,1027736,matcha_latte,1,18.0
2021-02-24,18:58,1027733,hot_chocolate,1,15.0
2021-02-24,19:04,1027739,milk_tea,1,14.0
2021-02-25,07:20,1008276,cream_horn,5,13.0
2021-02-25,08:02,1022880,pancake,3,13.0
2021-02-25,08:06,1027750,latte,2,18.0
2021-02-25,08:06,1027756,cappuccino,7,18.0
2021-02-25,08:07,1004723,donut,12,8.0
2021-02-25,08:12,1008277,cream_horn,3,13.0
2021-02-25,08:16,1058334,soboru_bread,1,11.0
2021-02-25,08:18,1027758,espresso,2,12.0
2021-02-25,08:30,157446,croissant_chocolate,1,12.0
2021-02-25,08:36,157448,baguette,1,9.0
