date,product,sales,day_of_week,is_weekend,day_of_month,month,is_public_holiday,is_ramadan,temperature,rainfall,humidity,is_rainy,weather_sunny,weather_cloudy,weather_rainy,weather_storm,lag_1,lag_7,rolling_7d_mean
2025-09-02,bread_roll,28,1,0,2,9,0,0,29.1,2.0,81.3,0,1,0,0,0,0.0,22.0,31.285714285714285
2025-09-02,croissant_chocolate,23,1,0,2,9,0,0,29.1,2.0,81.3,0,1,0,0,0,0.0,27.0,28.714285714285715
2025-09-03,croissant,44,2,0,3,9,0,0,29.3,10.2,83.4,1,0,1,0,0,40.0,40.0,44.0
2025-09-03,donut,22,2,0,3,9,0,0,29.3,10.2,83.4,1,0,1,0,0,30.0,27.0,39.714285714285715
2025-09-03,chiffon,10,2,0,3,9,0,0,29.3,10.2,83.4,1,0,1,0,0,14.0,14.0,20.571428571428573
2025-09-03,bread_coconut,16,2,0,3,9,0,0,29.3,10.2,83.4,1,0,1,0,0,17.0,19.0,22.285714285714285
2025-09-03,bread_roll,30,2,0,3,9,0,0,29.3,10.2,83.4,1,0,1,0,0,28.0,24.0,32.142857142857146
2025-09-03,croissant_chocolate,21,2,0,3,9,0,0,29.3,10.2,83.4,1,0,1,0,0,23.0,21.0,28.142857142857142
2025-09-04,croissant,43,3,0,4,9,0,0,26.2,3.5,76.5,0,0,1,0,0,44.0,35.0,44.57142857142857
2025-09-04,donut,27,3,0,4,9,0,0,26.2,3.5,76.5,0,0,1,0,0,22.0,27.0,39.0
2025-09-04,chiffon,11,3,0,4,9,0,0,26.2,3.5,76.5,0,0,1,0,0,10.0,17.0,20.0
2025-09-04,bread_coconut,18,3,0,4,9,0,0,26.2,3.5,76.5,0,0,1,0,0,16.0,16.0,21.857142857142858
2025-09-04,bread_roll,22,3,0,4,9,0,0,26.2,3.5,76.5,0,0,1,0,0,30.0,21.0,33.0
2025-09-04,croissant_chocolate,20,3,0,4,9,0,0,26.2,3.5,76.5,0,0,1,0,0,21.0,20.0,28.142857142857142
2025-09-05,croissant,89,4,0,5,9,1,0,26.3,16.2,79.2,1,0,0,1,0,43.0,81.0,45.714285714285715
2025-09-05,donut,44,4,0,5,9,1,0,26.3,16.2,79.2,1,0,0,1,0,27.0,61.0,39.0
2025-09-05,chiffon,35,4,0,5,9,1,0,26.3,16.2,79.2,1,0,0,1,0,11.0,33.0,19.142857142857142
2025-09-05,bread_coconut,30,4,0,5,9,1,0,26.3,16.2,79.2,1,0,0,1,0,18.0,29.0,22.142857142857142
2025-09-05,bread_roll,42,4,0,5,9,1,0,26.3,16.2,79.2,1,0,0,1,0,22.0,56.0,33.142857142857146
2025-09-05,croissant_chocolate,31,4,0,5,9,1,0,26.3,16.2,79.2,1,0,0,1,0,20.0,45.0,28.142857142857142
2025-09-06,croissant,56,5,1,6,9,0,0,26.1,5.7,81.0,1,0,1,0,0,89.0,63.0,46.857142857142854
2025-09-06,donut,57,5,1,6,9,0,0,26.1,5.7,81.0,1,0,1,0,0,44.0,68.0,36.57142857142857
2025-09-06,chiffon,32,5,1,6,9,0,0,26.1,5.7,81.0,1,0,1,0,0,35.0,32.0,19.428571428571427
2025-09-06,bread_coconut,34,5,1,6,9,0,0,26.1,5.7,81.0,1,0,1,0,0,30.0,41.0,22.285714285714285
2025-09-06,bread_roll,77,5,1,6,9,0,0,26.1,5.7,81.0,1,0,1,0,0,42.0,58.0,31.142857142857142
2025-09-06,croissant_chocolate,55,5,1,6,9,0,0,26.1,5.7,81.0,1,0,1,0,0,31.0,43.0,26.142857142857142
2025-09-07,croissant,66,6,1,7,9,0,0,27.0,3.3,77.7,0,0,1,0,0,56.0,49.0,45.857142857142854
2025-09-07,donut,49,6,1,7,9,0,0,27.0,3.3,77.7,0,0,1,0,0,57.0,65.0,35.0
2025-09-07,chiffon,26,6,1,7,9,0,0,27.0,3.3,77.7,0,0,1,0,0,32.0,34.0,19.428571428571427
2025-09-07,bread_coconut,25,6,1,7,9,0,0,27.0,3.3,77.7,0,0,1,0,0,34.0,34.0,21.285714285714285
2025-09-07,bread_roll,69,6,1,7,9,0,0,27.0,3.3,77.7,0,0,1,0,0,77.0,38.0,33.857142857142854
2025-09-07,croissant_chocolate,65,6,1,7,9,0,0,27.0,3.3,77.7,0,0,1,0,0,55.0,45.0,27.857142857142858
2025-09-08,croissant,0,0,0,8,9,0,0,26.6,4.9,74.7,0,0,1,0,0,66.0,0.0,48.285714285714285
2025-09-08,donut,0,0,0,8,9,0,0,26.6,4.9,74.7,0,0,1,0,0,49.0,0.0,32.714285714285715
2025-09-08,chiffon,0,0,0,8,9,0,0,26.6,4.9,74.7,0,0,1,0,0,26.0,0.0,18.285714285714285
2025-09-08,bread_coconut,0,0,0,8,9,0,0,26.6,4.9,74.7,0,0,1,0,0,25.0,0.0,20.0
2025-09-08,bread_roll,0,0,0,8,9,0,0,26.6,4.9,74.7,0,0,1,0,0,69.0,0.0,38.285714285714285
2025-09-08,croissant_chocolate,0,0,0,8,9,0,0,26.6,4.9,74.7,0,0,1,0,0,65.0,0.0,30.714285714285715
2025-09-09,croissant,37,1,0,9,9,0,0,29.1,0.0,81.7,0,1,0,0,0,0.0,40.0,48.285714285714285
2025-09-09,donut,24,1,0,9,9,0,0,29.1,0.0,81.7,0,1,0,0,0,0.0,30.0,32.714285714285715
2025-09-09,chiffon,17,1,0,9,9,0,0,29.1,0.0,81.7,0,1,0,0,0,0.0,14.0,18.285714285714285
2025-09-09,bread_coconut,20,1,0,9,9,0,0,29.1,0.0,81.7,0,1,0,0,0,0.0,17.0,20.0
2025-09-09,bread_roll,22,1,0,9,9,0,0,29.1,0.0,81.7,0,1,0,0,0,0.0,28.0,38.285714285714285
2025-09-09,croissant_chocolate,23,1,0,9,9,0,0,29.1,0.0,81.7,0,1,0,0,0,0.0,23.0,30.714285714285715
2025-09-10,croissant,44,2,0,10,9,0,0,27.9,6.2,84.8,1,0,1,0,0,37.0,44.0,47.857142857142854
2025-09-10,donut,36,2,0,10,9,0,0,27.9,6.2,84.8,1,0,1,0,0,24.0,22.0,31.857142857142858
2025-09-10,chiffon,19,2,0,10,9,0,0,27.9,6.2,84.8,1,0,1,0,0,17.0,10.0,18.714285714285715
2025-09-10,bread_coconut,16,2,0,10,9,0,0,27.9,6.2,84.8,1,0,1,0,0,20.0,16.0,20.428571428571427
2025-09-10,bread_roll,25,2,0,10,9,0,0,27.9,6.2,84.8,1,0,1,0,0,22.0,30.0,37.42857142857143
2025-09-10,croissant_chocolate,16,2,0,10,9,0,0,27.9,6.2,84.8,1,0,1,0,0,23.0,21.0,30.714285714285715
2025-09-11,croissant,36,3,0,11,9,0,0,26.1,9.8,84.2,1,0,1,0,0,44.0,43.0,47.857142857142854
2025-09-11,donut,21,3,0,11,9,0,0,26.1,9.8,84.2,1,0,1,0,0,36.0,27.0,33.857142857142854
2025-09-11,chiffon,19,3,0,11,9,0,0,26.1,9.8,84.2,1,0,1,0,0,19.0,11.0,20.0
2025-09-11,bread_coconut,18,3,0,11,9,0,0,26.1,9.8,84.2,1,0,1,0,0,16.0,18.0,20.428571428571427
2025-09-11,bread_roll,2,3,0,11,9,0,0,26.1,9.8,84.2,1,0,1,0,0,25.0,22.0,36.714285714285715
2025-09-11,croissant_chocolate,20,3,0,11,9,0,0,26.1,9.8,84.2,1,0,1,0,0,16.0,20.0,30.0
2025-09-12,croissant,89,4,0,12,9,0,0,25.6,4.8,82.3,0,0,1,0,0,36.0,89.0,46.857142857142854
2025-09-12,donut,58,4,0,12,9,0,0,25.6,4.8,82.3,0,0,1,0,0,21.0,44.0,33.0
2025-09-12,chiffon,31,4,0,12,9,0,0,25.6,4.8,82.3,0,0,1,0,0,19.0,35.0,21.142857142857142
2025-09-12,bread_coconut,40,4,0,12,9,0,0,25.6,4.8,82.3,0,0,1,0,0,18.0,30.0,20.428571428571427
2025-09-12,bread_roll,56,4,0,12,9,0,0,25.6,4.8,82.3,0,0,1,0,0,2.0,42.0,33.857142857142854
2025-09-12,croissant_chocolate,53,4,0,12,9,0,0,25.6,4.8,82.3,0,0,1,0,0,20.0,31.0,30.0
2025-09-13,croissant,96,5,1,13,9,0,0,26.6,8.4,84.8,1,0,1,0,0,89.0,56.0,46.857142857142854
2025-09-13,donut,78,5,1,13,9,0,0,26.6,8.4,84.8,1,0,1,0,0,58.0,57.0,35.0
2025-09-13,chiffon,34,5,1,13,9,0,0,26.6,8.4,84.8,1,0,1,0,0,31.0,32.0,20.571428571428573
2025-09-13,bread_coconut,41,5,1,13,9,0,0,26.6,8.4,84.8,1,0,1,0,0,40.0,34.0,21.857142857142858
2025-09-13,bread_roll,49,5,1,13,9,0,0,26.6,8.4,84.8,1,0,1,0,0,56.0,77.0,35.857142857142854
2025-09-13,croissant_chocolate,43,5,1,13,9,0,0,26.6,8.4,84.8,1,0,1,0,0,53.0,55.0,33.142857142857146
2025-09-14,croissant,67,6,1,14,9,0,0,24.5,19.5,75.8,1,0,0,1,0,96.0,66.0,52.57142857142857
2025-09-14,donut,54,6,1,14,9,0,0,24.5,19.5,75.8,1,0,0,1,0,78.0,49.0,38.0
2025-09-14,chiffon,28,6,1,14,9,0,0,24.5,19.5,75.8,1,0,0,1,0,34.0,26.0,20.857142857142858
2025-09-14,bread_coconut,33,6,1,14,9,0,0,24.5,19.5,75.8,1,0,0,1,0,41.0,25.0,22.857142857142858
2025-09-14,bread_roll,59,6,1,14,9,0,0,24.5,19.5,75.8,1,0,0,1,0,49.0,69.0,31.857142857142858
2025-09-14,croissant_chocolate,33,6,1,14,9,0,0,24.5,19.5,75.8,1,0,0,1,0,43.0,65.0,31.428571428571427
2025-09-15,croissant,0,0,0,15,9,1,0,26.8,19.2,74.8,1,0,0,1,0,67.0,0.0,52.714285714285715
2025-09-15,donut,0,0,0,15,9,1,0,26.8,19.2,74.8,1,0,0,1,0,54.0,0.0,38.714285714285715
2025-09-15,chiffon,0,0,0,15,9,1,0,26.8,19.2,74.8,1,0,0,1,0,28.0,0.0,21.142857142857142
2025-09-15,bread_coconut,0,0,0,15,9,1,0,26.8,19.2,74.8,1,0,0,1,0,33.0,0.0,24.0
2025-09-15,bread_roll,0,0,0,15,9,1,0,26.8,19.2,74.8,1,0,0,1,0,59.0,0.0,30.428571428571427
2025-09-15,croissant_chocolate,0,0,0,15,9,1,0,26.8,19.2,74.8,1,0,0,1,0,33.0,0.0,26.857142857142858
2025-09-16,croissant,41,1,0,16,9,1,0,28.7,10.2,83.5,1,0,1,0,0,0.0,37.0,52.714285714285715
2025-09-16,donut,30,1,0,16,9,1,0,28.7,10.2,83.5,1,0,1,0,0,0.0,24.0,38.714285714285715
2025-09-16,chiffon,21,1,0,16,9,1,0,28.7,10.2,83.5,1,0,1,0,0,0.0,17.0,21.142857142857142
2025-09-16,bread_coconut,22,1,0,16,9,1,0,28.7,10.2,83.5,1,0,1,0,0,0.0,20.0,24.0
2025-09-16,bread_roll,30,1,0,16,9,1,0,28.7,10.2,83.5,1,0,1,0,0,0.0,22.0,30.428571428571427
2025-09-16,croissant_chocolate,23,1,0,16,9,1,0,28.7,10.2,83.5,1,0,1,0,0,0.0,23.0,26.857142857142858
2025-09-17,croissant,44,2,0,17,9,0,0,28.2,3.3,91.4,0,0,1,0,0,41.0,44.0,53.285714285714285
2025-09-17,donut,22,2,0,17,9,0,0,28.2,3.3,91.4,0,0,1,0,0,30.0,36.0,39.57142857142857
2025-09-17,chiffon,19,2,0,17,9,0,0,28.2,3.3,91.4,0,0,1,0,0,21.0,19.0,21.714285714285715
2025-09-17,bread_coconut,16,2,0,17,9,0,0,28.2,3.3,91.4,0,0,1,0,0,22.0,16.0,24.285714285714285
2025-09-17,bread_roll,30,2,0,17,9,0,0,28.2,3.3,91.4,0,0,1,0,0,30.0,25.0,31.571428571428573
2025-09-17,croissant_chocolate,16,2,0,17,9,0,0,28.2,3.3,91.4,0,0,1,0,0,23.0,16.0,26.857142857142858
2025-09-18,croissant,36,3,0,18,9,0,0,28.2,5.7,85.0,1,0,1,0,0,44.0,36.0,53.285714285714285
2025-09-18,donut,27,3,0,18,9,0,0,28.2,5.7,85.0,1,0,1,0,0,22.0,21.0,37.57142857142857
2025-09-18,chiffon,11,3,0,18,9,0,0,28.2,5.7,85.0,1,0,1,0,0,19.0,19.0,21.714285714285715
2025-09-18,bread_coconut,18,3,0,18,9,0,0,28.2,5.7,85.0,1,0,1,0,0,16.0,18.0,24.285714285714285
2025-09-18,bread_roll,21,3,0,18,9,0,0,28.2,5.7,85.0,1,0,1,0,0,30.0,2.0,32.285714285714285
2025-09-18,croissant_chocolate,18,3,0,18,9,0,0,28.2,5.7,85.0,1,0,1,0,0,16.0,20.0,26.857142857142858
2025-09-19,croissant,68,4,0,19,9,0,0,28.9,0.5,69.3,0,1,0,0,0,36.0,89.0,53.285714285714285
2025-09-19,donut,63,4,0,19,9,0,0,28.9,0.5,69.3,0,1,0,0,0,27.0,58.0,38.42857142857143
2025-09-19,chiffon,28,4,0,19,9,0,0,28.9,0.5,69.3,0,1,0,0,0,11.0,31.0,20.571428571428573
2025-09-19,bread_coconut,45,4,0,19,9,0,0,28.9,0.5,69.3,0,1,0,0,0,18.0,40.0,24.285714285714285
2025-09-19,bread_roll,59,4,0,19,9,0,0,28.9,0.5,69.3,0,1,0,0,0,21.0,56.0,35.0
2025-09-19,croissant_chocolate,45,4,0,19,9,0,0,28.9,0.5,69.3,0,1,0,0,0,18.0,53.0,26.571428571428573
2025-09-20,croissant,96,5,1,20,9,0,0,26.1,11.6,79.0,1,0,1,0,0,68.0,96.0,50.285714285714285
2025-09-20,donut,78,5,1,20,9,0,0,26.1,11.6,79.0,1,0,1,0,0,63.0,78.0,39.142857142857146
2025-09-20,chiffon,32,5,1,20,9,0,0,26.1,11.6,79.0,1,0,1,0,0,28.0,34.0,20.142857142857142
2025-09-20,bread_coconut,29,5,1,20,9,0,0,26.1,11.6,79.0,1,0,1,0,0,45.0,41.0,25.0
2025-09-20,bread_roll,51,5,1,20,9,0,0,26.1,11.6,79.0,1,0,1,0,0,59.0,49.0,35.42857142857143
2025-09-20,croissant_chocolate,38,5,1,20,9,0,0,26.1,11.6,79.0,1,0,1,0,0,45.0,43.0,25.428571428571427
2025-09-21,croissant,66,6,1,21,9,0,0,26.8,2.7,83.0,0,1,0,0,0,96.0,67.0,50.285714285714285
2025-09-21,donut,72,6,1,21,9,0,0,26.8,2.7,83.0,0,1,0,0,0,78.0,54.0,39.142857142857146
2025-09-21,chiffon,27,6,1,21,9,0,0,26.8,2.7,83.0,0,1,0,0,0,32.0,28.0,19.857142857142858
2025-09-21,bread_coconut,33,6,1,21,9,0,0,26.8,2.7,83.0,0,1,0,0,0,29.0,33.0,23.285714285714285
2025-09-21,bread_roll,48,6,1,21,9,0,0,26.8,2.7,83.0,0,1,0,0,0,51.0,59.0,35.714285714285715
2025-09-21,croissant_chocolate,45,6,1,21,9,0,0,26.8,2.7,83.0,0,1,0,0,0,38.0,33.0,24.714285714285715
2025-09-22,croissant,0,0,0,22,9,0,0,30.4,15.4,83.0,1,0,0,1,0,66.0,0.0,50.142857142857146
2025-09-22,donut,0,0,0,22,9,0,0,30.4,15.4,83.0,1,0,0,1,0,72.0,0.0,41.714285714285715
2025-09-22,chiffon,0,0,0,22,9,0,0,30.4,15.4,83.0,1,0,0,1,0,27.0,0.0,19.714285714285715
2025-09-22,bread_coconut,0,0,0,22,9,0,0,30.4,15.4,83.0,1,0,0,1,0,33.0,0.0,23.285714285714285
2025-09-22,bread_roll,0,0,0,22,9,0,0,30.4,15.4,83.0,1,0,0,1,0,48.0,0.0,34.142857142857146
2025-09-22,croissant_chocolate,0,0,0,22,9,0,0,30.4,15.4,83.0,1,0,0,1,0,45.0,0.0,26.428571428571427
2025-09-23,croissant,40,1,0,23,9,0,0,29.6,0.9,78.4,0,1,0,0,0,0.0,41.0,50.142857142857146
2025-09-23,donut,33,1,0,23,9,0,0,29.6,0.9,78.4,0,1,0,0,0,0.0,30.0,41.714285714285715
2025-09-23,chiffon,21,1,0,23,9,0,0,29.6,0.9,78.4,0,1,0,0,0,0.0,21.0,19.714285714285715
2025-09-23,bread_coconut,17,1,0,23,9,0,0,29.6,0.9,78.4,0,1,0,0,0,0.0,22.0,23.285714285714285
2025-09-23,bread_roll,24,1,0,23,9,0,0,29.6,0.9,78.4,0,1,0,0,0,0.0,30.0,34.142857142857146
2025-09-23,croissant_chocolate,26,1,0,23,9,0,0,29.6,0.9,78.4,0,1,0,0,0,0.0,23.0,26.428571428571427
2025-09-24,croissant,44,2,0,24,9,0,0,29.1,9.3,76.4,1,0,1,0,0,40.0,44.0,50.0
2025-09-24,donut,35,2,0,24,9,0,0,29.1,9.3,76.4,1,0,1,0,0,33.0,22.0,42.142857142857146
2025-09-24,chiffon,15,2,0,24,9,0,0,29.1,9.3,76.4,1,0,1,0,0,21.0,19.0,19.714285714285715
2025-09-24,bread_coconut,16,2,0,24,9,0,0,29.1,9.3,76.4,1,0,1,0,0,17.0,16.0,22.571428571428573
2025-09-24,bread_roll,30,2,0,24,9,0,0,29.1,9.3,76.4,1,0,1,0,0,24.0,30.0,33.285714285714285
2025-09-24,croissant_chocolate,21,2,0,24,9,0,0,29.1,9.3,76.4,1,0,1,0,0,26.0,16.0,26.857142857142858
2025-09-25,croissant,53,3,0,25,9,0,0,25.8,17.6,78.4,1,0,0,1,0,44.0,36.0,50.0
2025-09-25,donut,33,3,0,25,9,0,0,25.8,17.6,78.4,1,0,0,1,0,35.0,27.0,44.0
2025-09-25,chiffon,16,3,0,25,9,0,0,25.8,17.6,78.4,1,0,0,1,0,15.0,11.0,19.142857142857142
2025-09-25,bread_coconut,22,3,0,25,9,0,0,25.8,17.6,78.4,1,0,0,1,0,16.0,18.0,22.571428571428573
2025-09-25,bread_roll,37,3,0,25,9,0,0,25.8,17.6,78.4,1,0,0,1,0,30.0,21.0,33.285714285714285
2025-09-25,croissant_chocolate,24,3,0,25,9,0,0,25.8,17.6,78.4,1,0,0,1,0,21.0,18.0,27.571428571428573
2025-09-26,croissant,89,4,0,26,9,0,0,29.1,1.1,82.1,0,1,0,0,0,53.0,68.0,52.42857142857143
2025-09-26,donut,44,4,0,26,9,0,0,29.1,1.1,82.1,0,1,0,0,0,33.0,63.0,44.857142857142854
2025-09-26,chiffon,25,4,0,26,9,0,0,29.1,1.1,82.1,0,1,0,0,0,16.0,28.0,19.857142857142858
2025-09-26,bread_coconut,40,4,0,26,9,0,0,29.1,1.1,82.1,0,1,0,0,0,22.0,45.0,23.142857142857142
2025-09-26,bread_roll,59,4,0,26,9,0,0,29.1,1.1,82.1,0,1,0,0,0,37.0,59.0,35.57142857142857
2025-09-26,croissant_chocolate,48,4,0,26,9,0,0,29.1,1.1,82.1,0,1,0,0,0,24.0,45.0,28.428571428571427
2025-09-27,croissant,96,5,1,27,9,0,0,29.9,3.4,84.4,0,0,1,0,0,89.0,96.0,55.42857142857143
2025-09-27,donut,51,5,1,27,9,0,0,29.9,3.4,84.4,0,0,1,0,0,44.0,78.0,42.142857142857146
2025-09-27,chiffon,34,5,1,27,9,0,0,29.9,3.4,84.4,0,0,1,0,0,25.0,32.0,19.428571428571427
2025-09-27,bread_coconut,44,5,1,27,9,0,0,29.9,3.4,84.4,0,0,1,0,0,40.0,29.0,22.428571428571427
2025-09-27,bread_roll,49,5,1,27,9,0,0,29.9,3.4,84.4,0,0,1,0,0,59.0,51.0,35.57142857142857
2025-09-27,croissant_chocolate,55,5,1,27,9,0,0,29.9,3.4,84.4,0,0,1,0,0,48.0,38.0,28.857142857142858
2025-09-28,croissant,81,6,1,28,9,0,0,27.1,1.3,78.6,0,1,0,0,0,96.0,66.0,55.42857142857143
2025-09-28,donut,51,6,1,28,9,0,0,27.1,1.3,78.6,0,1,0,0,0,51.0,72.0,38.285714285714285
2025-09-28,chiffon,27,6,1,28,9,0,0,27.1,1.3,78.6,0,1,0,0,0,34.0,27.0,19.714285714285715
2025-09-28,bread_coconut,33,6,1,28,9,0,0,27.1,1.3,78.6,0,1,0,0,0,44.0,33.0,24.571428571428573
2025-09-28,bread_roll,43,6,1,28,9,0,0,27.1,1.3,78.6,0,1,0,0,0,49.0,48.0,35.285714285714285
2025-09-28,croissant_chocolate,31,6,1,28,9,0,0,27.1,1.3,78.6,0,1,0,0,0,55.0,45.0,31.285714285714285
2025-09-29,croissant,0,0,0,29,9,0,0,25.8,6.9,77.4,1,0,1,0,0,81.0,0.0,57.57142857142857
2025-09-29,donut,0,0,0,29,9,0,0,25.8,6.9,77.4,1,0,1,0,0,51.0,0.0,35.285714285714285
2025-09-29,chiffon,0,0,0,29,9,0,0,25.8,6.9,77.4,1,0,1,0,0,27.0,0.0,19.714285714285715
2025-09-29,bread_coconut,0,0,0,29,9,0,0,25.8,6.9,77.4,1,0,1,0,0,33.0,0.0,24.571428571428573
2025-09-29,bread_roll,0,0,0,29,9,0,0,25.8,6.9,77.4,1,0,1,0,0,43.0,0.0,34.57142857142857
2025-09-29,croissant_chocolate,0,0,0,29,9,0,0,25.8,6.9,77.4,1,0,1,0,0,31.0,0.0,29.285714285714285
2025-09-30,croissant,33,1,0,30,9,0,0,30.2,1.7,77.5,0,1,0,0,0,0.0,40.0,57.57142857142857
2025-09-30,donut,33,1,0,30,9,0,0,30.2,1.7,77.5,0,1,0,0,0,0.0,33.0,35.285714285714285
2025-09-30,chiffon,14,1,0,30,9,0,0,30.2,1.7,77.5,0,1,0,0,0,0.0,21.0,19.714285714285715
2025-09-30,bread_coconut,16,1,0,30,9,0,0,30.2,1.7,77.5,0,1,0,0,0,0.0,17.0,24.571428571428573
2025-09-30,bread_roll,22,1,0,30,9,0,0,30.2,1.7,77.5,0,1,0,0,0,0.0,24.0,34.57142857142857
2025-09-30,croissant_chocolate,27,1,0,30,9,0,0,30.2,1.7,77.5,0,1,0,0,0,0.0,26.0,29.285714285714285
2025-10-01,croissant,25,2,0,1,10,0,0,29.0,4.0,82.4,0,0,1,0,0,33.0,44.0,56.57142857142857
2025-10-01,donut,35,2,0,1,10,0,0,29.0,4.0,82.4,0,0,1,0,0,33.0,35.0,35.285714285714285
2025-10-01,chiffon,10,2,0,1,10,0,0,29.0,4.0,82.4,0,0,1,0,0,14.0,15.0,18.714285714285715
2025-10-01,bread_coconut,22,2,0,1,10,0,0,29.0,4.0,82.4,0,0,1,0,0,16.0,16.0,24.428571428571427
2025-10-01,bread_roll,27,2,0,1,10,0,0,29.0,4.0,82.4,0,0,1,0,0,22.0,30.0,34.285714285714285
2025-10-01,croissant_chocolate,21,2,0,1,10,0,0,29.0,4.0,82.4,0,0,1,0,0,27.0,21.0,29.428571428571427
2025-10-02,croissant,43,3,0,2,10,0,0,28.3,1.7,74.4,0,1,0,0,0,25.0,53.0,53.857142857142854
2025-10-02,donut,42,3,0,2,10,0,0,28.3,1.7,74.4,0,1,0,0,0,35.0,33.0,35.285714285714285
2025-10-02,chiffon,18,3,0,2,10,0,0,28.3,1.7,74.4,0,1,0,0,0,10.0,16.0,18.0
2025-10-02,bread_coconut,18,3,0,2,10,0,0,28.3,1.7,74.4,0,1,0,0,0,22.0,22.0,25.285714285714285
2025-10-02,bread_roll,2,3,0,2,10,0,0,28.3,1.7,74.4,0,1,0,0,0,27.0,37.0,33.857142857142854
2025-10-02,croissant_chocolate,22,3,0,2,10,0,0,28.3,1.7,74.4,0,1,0,0,0,21.0,24.0,29.428571428571427
2025-10-03,croissant,52,4,0,3,10,0,0,25.7,30.7,84.6,1,0,0,1,0,43.0,89.0,52.42857142857143
2025-10-03,donut,55,4,0,3,10,0,0,25.7,30.7,84.6,1,0,0,1,0,42.0,44.0,36.57142857142857
2025-10-03,chiffon,35,4,0,3,10,0,0,25.7,30.7,84.6,1,0,0,1,0,18.0,25.0,18.285714285714285
2025-10-03,bread_coconut,30,4,0,3,10,0,0,25.7,30.7,84.6,1,0,0,1,0,18.0,40.0,24.714285714285715
2025-10-03,bread_roll,55,4,0,3,10,0,0,25.7,30.7,84.6,1,0,0,1,0,2.0,59.0,28.857142857142858
2025-10-03,croissant_chocolate,31,4,0,3,10,0,0,25.7,30.7,84.6,1,0,0,1,0,22.0,48.0,29.142857142857142
2025-10-04,croissant,96,5,1,4,10,0,0,27.5,8.6,82.8,1,0,1,0,0,52.0,96.0,47.142857142857146
2025-10-04,donut,51,5,1,4,10,0,0,27.5,8.6,82.8,1,0,1,0,0,55.0,51.0,38.142857142857146
2025-10-04,chiffon,34,5,1,4,10,0,0,27.5,8.6,82.8,1,0,1,0,0,35.0,34.0,19.714285714285715
2025-10-04,bread_coconut,41,5,1,4,10,0,0,27.5,8.6,82.8,1,0,1,0,0,30.0,44.0,23.285714285714285
2025-10-04,bread_roll,51,5,1,4,10,0,0,27.5,8.6,82.8,1,0,1,0,0,55.0,49.0,28.285714285714285
2025-10-04,croissant_chocolate,55,5,1,4,10,0,0,27.5,8.6,82.8,1,0,1,0,0,31.0,55.0,26.714285714285715
2025-10-05,croissant,66,6,1,5,10,0,0,27.3,2.0,82.8,0,1,0,0,0,96.0,81.0,47.142857142857146
2025-10-05,donut,49,6,1,5,10,0,0,27.3,2.0,82.8,0,1,0,0,0,51.0,51.0,38.142857142857146
2025-10-05,chiffon,26,6,1,5,10,0,0,27.3,2.0,82.8,0,1,0,0,0,34.0,27.0,19.714285714285715
2025-10-05,bread_coconut,65,6,1,5,10,0,0,27.3,2.0,82.8,0,1,0,0,0,41.0,33.0,22.857142857142858
2025-10-05,bread_roll,69,6,1,5,10,0,0,27.3,2.0,82.8,0,1,0,0,0,51.0,43.0,28.571428571428573
2025-10-05,croissant_chocolate,59,6,1,5,10,0,0,27.3,2.0,82.8,0,1,0,0,0,55.0,31.0,26.714285714285715
2025-10-06,croissant,0,0,0,6,10,0,0,30.0,5.5,68.7,1,0,1,0,0,66.0,0.0,45.0
2025-10-06,donut,0,0,0,6,10,0,0,30.0,5.5,68.7,1,0,1,0,0,49.0,0.0,37.857142857142854
2025-10-06,chiffon,0,0,0,6,10,0,0,30.0,5.5,68.7,1,0,1,0,0,26.0,0.0,19.571428571428573
2025-10-06,bread_coconut,0,0,0,6,10,0,0,30.0,5.5,68.7,1,0,1,0,0,65.0,0.0,27.428571428571427
2025-10-06,bread_roll,0,0,0,6,10,0,0,30.0,5.5,68.7,1,0,1,0,0,69.0,0.0,32.285714285714285
2025-10-06,croissant_chocolate,0,0,0,6,10,0,0,30.0,5.5,68.7,1,0,1,0,0,59.0,0.0,30.714285714285715
2025-10-07,croissant,33,1,0,7,10,0,0,29.7,1.6,71.6,0,1,0,0,0,0.0,33.0,45.0
2025-10-07,donut,33,1,0,7,10,0,0,29.7,1.6,71.6,0,1,0,0,0,0.0,33.0,37.857142857142854
2025-10-07,chiffon,11,1,0,7,10,0,0,29.7,1.6,71.6,0,1,0,0,0,0.0,14.0,19.571428571428573
2025-10-07,bread_coconut,18,1,0,7,10,0,0,29.7,1.6,71.6,0,1,0,0,0,0.0,16.0,27.428571428571427
2025-10-07,bread_roll,28,1,0,7,10,0,0,29.7,1.6,71.6,0,1,0,0,0,0.0,22.0,32.285714285714285
2025-10-07,croissant_chocolate,21,1,0,7,10,0,0,29.7,1.6,71.6,0,1,0,0,0,0.0,27.0,30.714285714285715
2025-10-08,croissant,44,2,0,8,10,0,0,25.5,0.2,90.8,0,1,0,0,0,33.0,25.0,45.0
2025-10-08,donut,28,2,0,8,10,0,0,25.5,0.2,90.8,0,1,0,0,0,33.0,35.0,37.857142857142854
2025-10-08,chiffon,10,2,0,8,10,0,0,25.5,0.2,90.8,0,1,0,0,0,11.0,10.0,19.142857142857142
2025-10-08,bread_coconut,19,2,0,8,10,0,0,25.5,0.2,90.8,0,1,0,0,0,18.0,22.0,27.714285714285715
