date,time,ticket_id,product_name,quantity,unit_price_cny,category,is_rainy,is_member_day,is_competitor,is_new_product,is_day1,is_top3,discount_pct,beverage_size,beverage_temp,beverage_sweetness,beverage_ice
2025-08-28,06:56:34,GZ-20250828-0036,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,12:41:16,GZ-20250828-0037,bread_roll,1,6.5,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:32:39,GZ-20250828-0038,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,15:33:24,GZ-20250828-0039,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,13:01:05,GZ-20250828-0040,croissant_chocolate,2,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:24:32,GZ-20250828-0041,croissant_chocolate,1,12.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,08:09:04,GZ-20250828-0042,baguette,1,9.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,08:09:04,GZ-20250828-0042,brioche,1,16.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,08:09:04,GZ-20250828-0042,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:23:57,GZ-20250828-0043,cream_horn,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:57:21,GZ-20250828-0044,brioche,1,16.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:57:21,GZ-20250828-0044,cream_horn,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,14:58:47,GZ-20250828-0045,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,13:44:24,GZ-20250828-0046,brownie,1,16.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,13:44:24,GZ-20250828-0046,stickbread,1,6.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,11:40:49,GZ-20250828-0047,chiffon,1,18.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:55:56,GZ-20250828-0048,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:55:56,GZ-20250828-0048,brioche,1,16.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:55:56,GZ-20250828-0048,stickbread,1,6.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:40:18,GZ-20250828-0049,mantequilla,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:39:00,GZ-20250828-0050,brownie,1,16.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,13:06:34,GZ-20250828-0051,donut,2,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,16:42:02,GZ-20250828-0052,bread_roll,1,6.5,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,16:42:02,GZ-20250828-0052,donut,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,11:45:23,GZ-20250828-0053,cream_horn,1,13.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,12:07:53,GZ-20250828-0054,chocolate_cake,1,22.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,12:07:53,GZ-20250828-0054,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,1,0.0,,,,
2025-08-28,12:07:53,GZ-20250828-0054,soboru_bread,1,11.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:18:45,GZ-20250828-0055,bagel,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:24:29,GZ-20250828-0056,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,18:17:44,GZ-20250828-0057,mantequilla,1,8.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,18:17:44,GZ-20250828-0057,muffin,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,18:17:44,GZ-20250828-0057,stickbread,1,6.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,15:45:39,GZ-20250828-0058,cappuccino,1,18.0,beverage,1,0,0,0,0,0,0.0,regular,cold,less,none
2025-08-28,15:45:39,GZ-20250828-0058,cornbread,1,7.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,15:45:39,GZ-20250828-0058,pullman,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,12:08:42,GZ-20250828-0059,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,18:00:43,GZ-20250828-0060,bagel,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,18:00:43,GZ-20250828-0060,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,18:00:43,GZ-20250828-0060,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:53:10,GZ-20250828-0061,chocopie,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:53:10,GZ-20250828-0061,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:22:21,GZ-20250828-0062,brioche,1,16.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:22:21,GZ-20250828-0062,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:22:21,GZ-20250828-0062,soboru_bread,1,11.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,13:21:05,GZ-20250828-0063,chocopie,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:55:28,GZ-20250828-0064,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:21:43,GZ-20250828-0065,latte,1,21.0,beverage,1,0,0,0,0,0,0.0,large,cold,normal,normal
2025-08-28,10:21:43,GZ-20250828-0065,milk_tea,1,17.0,beverage,1,0,0,0,0,0,0.0,large,hot,normal,none
2025-08-28,08:16:41,GZ-20250828-0066,donut,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:16:41,GZ-20250828-0066,melon_bread,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:16:41,GZ-20250828-0066,stickbread,1,6.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,13:16:02,GZ-20250828-0067,croissant_chocolate,2,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,13:32:11,GZ-20250828-0068,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,13:32:11,GZ-20250828-0068,cold_brew,1,21.0,beverage,1,0,0,0,0,0,0.0,large,cold,slight,less
2025-08-28,11:24:12,GZ-20250828-0069,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,12:15:19,GZ-20250828-0070,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:22:35,GZ-20250828-0071,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:31:58,GZ-20250828-0072,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,12:41:57,GZ-20250828-0073,hot_chocolate,1,18.0,beverage,1,0,0,0,0,0,0.0,large,hot,less,none
2025-08-28,12:52:40,GZ-20250828-0074,bagel,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:50:25,GZ-20250828-0075,donut,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,13:19:12,GZ-20250828-0076,cornbread,1,7.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,13:19:12,GZ-20250828-0076,donut,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:12:56,GZ-20250828-0077,pizza_bread,1,14.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:10:00,GZ-20250828-0078,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:10:00,GZ-20250828-0078,bread_roll,1,6.5,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:21:22,GZ-20250828-0079,baguette,1,9.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,11:20:02,GZ-20250828-0080,apple_pie,1,14.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,11:31:54,GZ-20250828-0081,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,11:31:54,GZ-20250828-0081,pizza_bread,1,14.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:57:55,GZ-20250828-0082,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:57:55,GZ-20250828-0082,sourdough,1,22.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:06:15,GZ-20250828-0083,apple_pie,1,14.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:44:37,GZ-20250828-0084,cream_horn,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:44:37,GZ-20250828-0084,donut,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:00:27,GZ-20250828-0085,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:00:27,GZ-20250828-0085,latte,1,21.0,beverage,1,0,0,0,0,0,0.0,large,cold,slight,less
2025-08-28,18:16:22,GZ-20250828-0086,baguette,2,9.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,18:16:22,GZ-20250828-0086,cold_brew,1,21.0,beverage,1,0,0,0,0,0,0.0,large,cold,normal,normal
2025-08-28,18:16:22,GZ-20250828-0086,cream_horn,1,13.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,18:16:22,GZ-20250828-0086,earl_grey,1,13.0,beverage,1,0,0,0,0,0,0.0,large,cold,slight,less
2025-08-28,07:57:42,GZ-20250828-0087,baguette,2,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:58:19,GZ-20250828-0088,apple_pie,1,14.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:58:19,GZ-20250828-0088,macaron,1,15.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:38:56,GZ-20250828-0089,cold_brew,1,18.0,beverage,1,0,0,0,0,0,0.0,regular,cold,none,none
2025-08-28,10:38:56,GZ-20250828-0089,donut,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:38:56,GZ-20250828-0089,flatbread,1,7.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:40:38,GZ-20250828-0090,chocopie,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,11:28:39,GZ-20250828-0091,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:58:30,GZ-20250828-0092,brioche,1,16.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:27:08,GZ-20250828-0093,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:27:08,GZ-20250828-0093,matcha_latte,1,21.0,beverage,1,0,0,0,0,0,0.0,large,cold,none,normal
2025-08-28,08:18:08,GZ-20250828-0094,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:18:08,GZ-20250828-0094,tostada,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,14:24:03,GZ-20250828-0095,eggtart,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,14:24:03,GZ-20250828-0095,stickbread,1,6.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:54:40,GZ-20250828-0096,lemonade,1,12.0,beverage,1,0,0,0,0,0,0.0,regular,cold,none,normal
2025-08-28,11:30:12,GZ-20250828-0097,english_breakfast,1,10.0,beverage,1,0,0,0,0,0,0.0,regular,cold,less,less
2025-08-28,11:30:12,GZ-20250828-0097,mantequilla,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:32:29,GZ-20250828-0098,mocha,1,22.0,beverage,1,0,0,0,0,0,0.0,regular,cold,less,normal
2025-08-28,17:51:13,GZ-20250828-0099,chai_latte,1,19.0,beverage,1,0,0,0,0,0,0.0,large,hot,slight,none
2025-08-28,17:51:13,GZ-20250828-0099,espresso,1,15.0,beverage,1,0,0,0,0,0,0.0,large,cold,normal,normal
2025-08-28,08:20:25,GZ-20250828-0100,chiffon,1,18.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:20:25,GZ-20250828-0100,donut,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,18:19:05,GZ-20250828-0101,brownie,1,16.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,14:59:12,GZ-20250828-0102,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:53:09,GZ-20250828-0103,chai_latte,1,19.0,beverage,1,0,0,0,0,0,0.0,large,cold,normal,none
2025-08-28,12:11:55,GZ-20250828-0104,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,12:11:55,GZ-20250828-0104,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,1,0.0,,,,
2025-08-28,12:11:55,GZ-20250828-0104,donut,1,8.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,12:11:55,GZ-20250828-0104,eggtart,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:56:45,GZ-20250828-0105,english_breakfast,1,10.0,beverage,1,0,0,0,0,0,0.0,regular,cold,less,none
2025-08-28,16:59:55,GZ-20250828-0106,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,16:59:55,GZ-20250828-0106,eggtart,1,8.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,16:59:55,GZ-20250828-0106,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:47:47,GZ-20250828-0107,donut,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,08:47:47,GZ-20250828-0107,flat_white,1,23.0,beverage,1,0,0,0,0,0,0.0,large,cold,normal,less
2025-08-28,10:14:22,GZ-20250828-0108,melon_bread,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,10:14:22,GZ-20250828-0108,pizza_bread,1,14.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,11:24:23,GZ-20250828-0109,cream_horn,1,13.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,11:55:27,GZ-20250828-0110,bread_coconut,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,11:55:27,GZ-20250828-0110,chocolate_cake,1,22.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:44:03,GZ-20250828-0111,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,11:35:09,GZ-20250828-0112,bread_coconut,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,11:35:09,GZ-20250828-0112,earl_grey,1,13.0,beverage,1,0,0,0,0,0,0.0,large,hot,slight,none
2025-08-28,11:35:09,GZ-20250828-0112,latte,1,21.0,beverage,1,0,0,0,0,0,0.0,large,cold,none,normal
2025-08-28,11:35:09,GZ-20250828-0112,pullman,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:14:38,GZ-20250828-0113,apple_pie,1,14.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:14:38,GZ-20250828-0113,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,09:14:38,GZ-20250828-0113,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:45:03,GZ-20250828-0114,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:45:03,GZ-20250828-0114,espresso,1,12.0,beverage,1,0,0,0,0,0,0.0,regular,cold,none,none
2025-08-28,06:45:03,GZ-20250828-0114,mocha,1,25.0,beverage,1,0,0,0,0,0,0.0,large,cold,less,less
2025-08-28,06:45:03,GZ-20250828-0114,muffin,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:45:03,GZ-20250828-0114,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:45:03,GZ-20250828-0114,sourdough,1,22.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:23:11,GZ-20250828-0115,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:23:11,GZ-20250828-0115,cream_horn,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:23:11,GZ-20250828-0115,croissant_chocolate,2,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:23:11,GZ-20250828-0115,stickbread,1,6.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,07:23:11,GZ-20250828-0115,tostada,1,8.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,06:47:31,GZ-20250828-0116,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:47:31,GZ-20250828-0116,croissant_chocolate,2,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:47:31,GZ-20250828-0116,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:47:31,GZ-20250828-0116,pandesal,1,5.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:47:31,GZ-20250828-0116,tostada,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:14:38,GZ-20250828-0117,baguette,2,9.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-28,06:14:38,GZ-20250828-0117,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,06:14:38,GZ-20250828-0117,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,1,0.0,,,,
2025-08-28,06:14:38,GZ-20250828-0117,flat_white,1,20.0,beverage,1,0,0,0,0,0,0.0,regular,hot,less,none
2025-08-28,06:14:38,GZ-20250828-0117,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,12:13:45,GZ-20250828-0118,cappuccino,1,18.0,beverage,1,0,0,0,0,0,0.0,regular,cold,slight,normal
2025-08-28,12:13:45,GZ-20250828-0118,chocolate_cake,1,22.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,12:13:45,GZ-20250828-0118,donut,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,12:13:45,GZ-20250828-0118,hot_chocolate,1,15.0,beverage,1,0,0,0,0,0,0.0,regular,hot,slight,none
2025-08-28,12:13:45,GZ-20250828-0118,muffin,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-28,12:13:45,GZ-20250828-0118,pullman,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,10:57:47,GZ-20250829-0001,croissant_chocolate,2,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,11:32:05,GZ-20250829-0002,latte,1,18.0,beverage,1,0,0,0,0,0,0.0,regular,cold,normal,none
2025-08-29,11:32:05,GZ-20250829-0002,muffin,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,07:46:32,GZ-20250829-0003,croissant,2,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,13:13:54,GZ-20250829-0004,croissant,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,13:13:54,GZ-20250829-0004,mocha,1,22.0,beverage,1,0,0,0,0,0,0.0,regular,cold,slight,less
2025-08-29,12:20:06,GZ-20250829-0005,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,09:26:22,GZ-20250829-0006,americano,1,15.0,beverage,1,0,0,0,0,0,0.0,regular,hot,less,none
2025-08-29,14:24:44,GZ-20250829-0007,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,14:24:44,GZ-20250829-0007,tostada,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,07:34:41,GZ-20250829-0008,croissant_chocolate,1,12.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-29,11:47:33,GZ-20250829-0009,croissant,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,13:40:52,GZ-20250829-0010,stickbread,1,6.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,07:15:43,GZ-20250829-0011,apple_pie,1,14.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,07:15:43,GZ-20250829-0011,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,16:18:52,GZ-20250829-0012,bagel,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,10:13:52,GZ-20250829-0013,bread_roll,1,6.5,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,10:13:52,GZ-20250829-0013,cream_horn,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,06:24:41,GZ-20250829-0014,chocopie,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,06:24:41,GZ-20250829-0014,english_breakfast,1,13.0,beverage,1,0,0,0,0,0,0.0,large,hot,less,none
2025-08-29,10:05:37,GZ-20250829-0015,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,10:05:37,GZ-20250829-0015,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,10:05:37,GZ-20250829-0015,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,09:06:59,GZ-20250829-0016,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,12:48:08,GZ-20250829-0017,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,12:48:08,GZ-20250829-0017,muffin,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,11:16:55,GZ-20250829-0018,pullman,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,08:41:21,GZ-20250829-0019,cappuccino,1,18.0,beverage,1,0,0,0,0,0,0.0,regular,cold,none,normal
2025-08-29,08:41:21,GZ-20250829-0019,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,07:52:15,GZ-20250829-0020,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,10:21:14,GZ-20250829-0021,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,13:49:10,GZ-20250829-0022,cream_horn,1,13.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-29,13:49:10,GZ-20250829-0022,croissant,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,13:49:10,GZ-20250829-0022,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,13:49:10,GZ-20250829-0022,pandesal,1,5.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,09:48:22,GZ-20250829-0023,stickbread,2,6.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,09:44:32,GZ-20250829-0024,brioche,1,16.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,12:40:09,GZ-20250829-0025,lemonade,1,15.0,beverage,1,0,0,0,0,0,0.0,large,cold,normal,normal
2025-08-29,12:40:09,GZ-20250829-0025,macaron,1,15.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,12:40:09,GZ-20250829-0025,pandesal,1,5.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,11:28:45,GZ-20250829-0026,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,14:48:06,GZ-20250829-0027,croissant,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,06:55:31,GZ-20250829-0028,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,06:55:31,GZ-20250829-0028,pancake,1,13.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-29,17:43:45,GZ-20250829-0029,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,14:54:58,GZ-20250829-0030,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,14:54:58,GZ-20250829-0030,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,09:39:02,GZ-20250829-0031,muffin,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,06:52:16,GZ-20250829-0032,eggtart,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,06:40:22,GZ-20250829-0033,chocolate_cake,1,22.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,06:40:22,GZ-20250829-0033,hot_chocolate,1,15.0,beverage,1,0,0,0,0,0,0.0,regular,hot,normal,none
2025-08-29,15:42:14,GZ-20250829-0034,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,07:37:36,GZ-20250829-0035,croissant,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,07:58:54,GZ-20250829-0036,baguette,1,9.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-29,07:58:54,GZ-20250829-0036,donut,1,8.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,16:23:33,GZ-20250829-0037,cream_horn,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,12:54:38,GZ-20250829-0038,cookie,1,9.0,bakery,1,0,0,0,1,0,0.2,,,,
2025-08-29,08:15:26,GZ-20250829-0039,bagel,1,10.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,08:15:26,GZ-20250829-0039,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,07:59:28,GZ-20250829-0040,macaron,1,15.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,13:35:15,GZ-20250829-0041,pancake,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,13:32:21,GZ-20250829-0042,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,07:44:07,GZ-20250829-0043,espresso,1,15.0,beverage,1,0,0,0,0,0,0.0,large,hot,normal,none
2025-08-29,06:01:30,GZ-20250829-0044,chocolate_cake,1,22.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,06:01:30,GZ-20250829-0044,matcha_latte,1,21.0,beverage,1,0,0,0,0,0,0.0,large,cold,normal,normal
2025-08-29,11:04:53,GZ-20250829-0045,croissant_chocolate,1,12.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,11:04:53,GZ-20250829-0045,latte,1,21.0,beverage,1,0,0,0,0,0,0.0,large,cold,normal,normal
2025-08-29,10:27:40,GZ-20250829-0046,cream_horn,1,13.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,10:27:40,GZ-20250829-0046,macaron,1,15.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,07:06:01,GZ-20250829-0047,baguette,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,15:24:40,GZ-20250829-0048,cookie,1,9.0,bakery,1,0,0,0,0,0,0.0,,,,
2025-08-29,14:34:24,GZ-20250829-0049,bread_roll,1,6.5,bakery,1,0,0,0,0,1,0.0,,,,
